player_name,player_steamid,event_name,tick,round
Siraissi,76561198178993731,player_footstep,132745,0
Erick,76561198000238678,player_footstep,132747,0
Talevor,76561198124241179,player_footstep,132747,0
Cujura,76561198051880621,player_footstep,132749,0
rodrigaoobrabo,76561198421514418,player_footstep,132753,0
Luiz,76561198100001022,player_footstep,132753,0
Connan,76561198026214582,player_footstep,132755,0
【﻿ＰＫ】,76561197996437459,player_footstep,132759,0
MonsTro,76561198340888446,player_footstep,132761,0
Erick,76561198000238678,player_footstep,132765,0
Talevor,76561198124241179,player_footstep,132767,0
Cujura,76561198051880621,player_footstep,132767,0
rodrigaoobrabo,76561198421514418,player_footstep,132771,0
Connan,76561198026214582,player_footstep,132773,0
Connan,76561198026214582,player_footstep,132775,0
【﻿ＰＫ】,76561197996437459,player_footstep,132777,0
Luiz,76561198100001022,player_footstep,132779,0
Erick,76561198000238678,player_footstep,132785,0
Talevor,76561198124241179,player_footstep,132785,0
MonsTro,76561198340888446,player_footstep,132787,0
Cujura,76561198051880621,player_footstep,132787,0
rodrigaoobrabo,76561198421514418,player_footstep,132791,0
Siraissi,76561198178993731,player_footstep,132791,0
【﻿ＰＫ】,76561197996437459,player_footstep,132797,0
Luiz,76561198100001022,player_footstep,132797,0
Erick,76561198000238678,player_footstep,132803,0
Cujura,76561198051880621,player_footstep,132805,0
AVARA KÉRABA,76561198397576589,player_footstep,132807,0
rodrigaoobrabo,76561198421514418,player_footstep,132809,0
Talevor,76561198124241179,player_footstep,132809,0
【﻿ＰＫ】,76561197996437459,player_footstep,132815,0
Luiz,76561198100001022,player_footstep,132817,0
Erick,76561198000238678,player_footstep,132823,0
MonsTro,76561198340888446,player_footstep,132825,0
Cujura,76561198051880621,player_footstep,132825,0
rodrigaoobrabo,76561198421514418,player_footstep,132829,0
Talevor,76561198124241179,player_footstep,132829,0
【﻿ＰＫ】,76561197996437459,player_footstep,132835,0
Luiz,76561198100001022,player_footstep,132835,0
AVARA KÉRABA,76561198397576589,player_footstep,132835,0
Erick,76561198000238678,player_footstep,132841,0
MonsTro,76561198340888446,player_footstep,132843,0
Cujura,76561198051880621,player_footstep,132843,0
rodrigaoobrabo,76561198421514418,player_footstep,132847,0
Talevor,76561198124241179,player_footstep,132853,0
AVARA KÉRABA,76561198397576589,player_footstep,132853,0
Connan,76561198026214582,player_footstep,132855,0
