player_steamid,tick,player_name,z,entityid,y,x,event_name,round
76561198178993731,86370,Siraissi,739.4369506835938,274,-511.4057922363281,-3438.303466796875,flashbang_detonate,0
76561197996437459,86968,【﻿ＰＫ】,156.25537109375,203,338.2293701171875,-447.390625,flashbang_detonate,0
76561198124241179,87596,Talevor,253.33082580566406,167,-524.2561645507812,-1345.4652099609375,flashbang_detonate,0
76561198100001022,93473,Luiz,712.9593505859375,302,-1932.9281005859375,-2198.17236328125,flashbang_detonate,0
76561197996437459,93747,【﻿ＰＫ】,73.42222595214844,302,277.79388427734375,-413.1871643066406,flashbang_detonate,0
76561198000238678,93825,Erick,27.738800048828125,403,-708.627685546875,-1449.0750732421875,flashbang_detonate,0
76561198397576589,93917,AVARA KÉRABA,868.8768920898438,302,-1729.1689453125,-3689.094482421875,flashbang_detonate,0
76561198421514418,94429,rodrigaoobrabo,122.36747741699219,259,-1102.8970947265625,-1699.04736328125,flashbang_detonate,0
76561198000238678,95181,Erick,843.1878662109375,101,-310.8930969238281,-3648.7822265625,flashbang_detonate,0
76561197996437459,96469,【﻿ＰＫ】,930.8761596679688,269,-744.4022216796875,-2634.2109375,flashbang_detonate,0
76561198124241179,98231,Talevor,236.11785888671875,231,-552.22509765625,-1655.5904541015625,flashbang_detonate,0
76561197996437459,102726,【﻿ＰＫ】,243.44796752929688,484,-623.1771240234375,-410.1318664550781,flashbang_detonate,0
76561198000238678,102892,Erick,119.05490112304688,288,-851.5386962890625,-1556.59228515625,flashbang_detonate,0
76561198397576589,103174,AVARA KÉRABA,700.8761596679688,267,-1219.036865234375,-2263.615966796875,flashbang_detonate,0
76561197996437459,103216,【﻿ＰＫ】,122.07281494140625,302,309.54931640625,-738.1405639648438,flashbang_detonate,0
76561198397576589,103432,AVARA KÉRABA,724.147705078125,101,-1073.6361083984375,-2550.377685546875,flashbang_detonate,0
76561198340888446,104154,MonsTro,1147.56103515625,168,-482.9210205078125,-2399.994140625,flashbang_detonate,0
76561198000238678,104366,Erick,855.6680908203125,168,-294.6837158203125,-2550.03857421875,flashbang_detonate,0
76561198340888446,104520,MonsTro,493.8056640625,204,-683.91845703125,-3628.053955078125,flashbang_detonate,0
76561197996437459,109327,【﻿ＰＫ】,275.8002014160156,303,-817.3897094726562,-147.82040405273438,flashbang_detonate,0
76561198100001022,109445,Luiz,662.2974853515625,369,-1915.36181640625,-2478.5576171875,flashbang_detonate,0
76561198124241179,109471,Talevor,28.64907455444336,403,-254.13259887695312,-487.253662109375,flashbang_detonate,0
76561198051880621,109493,Cujura,365.84765625,473,-206.81134033203125,-191.65228271484375,flashbang_detonate,0
76561198000238678,111493,Erick,151.658203125,136,-52.89029312133789,-1143.098876953125,flashbang_detonate,0
